,0,1,2,3,4,5,6,7,8,9,Acutal class,Predicated class
0,1.5068987038887545,0.4984779090350889,-1.791231806565466,0.12787554692882247,0.7512075524571393,1.1644808422208235,-1.9563227256064797,0.9201083186402468,0.6754347666962314,-1.1041428491283607,0,1
1,-3.6057495926811933,0.6776546718620324,1.7598472651340957,-1.3518315472073752,1.5627599846216447,-0.3099238148373436,0.76900289425432,0.1595188153663188,0.9877779750529834,-1.1553934219617217,0,0
2,2.4031788538007373,1.406062821198894,0.15930702394864948,1.3935637621453485,3.2956742346957935,-1.6394033541810955,0.45872114501691486,-1.1279077062880074,-0.6871276599182694,1.6165010114556226,0,1
3,-3.9592217893784887,-0.13975956969988548,2.338588478648197,-1.3492629872928144,-0.1553733463215874,0.2827349465719083,-0.2102225960234487,-1.2412203275768245,1.0126343866705854,0.05331643344252902,1,0
4,-2.1512981649343708,-2.61150241784734,3.5157181205250567,-0.46073048665838207,-0.33536303014262503,-0.8675416167705743,0.2283522721415132,1.096027944303562,-0.33065144214864667,-0.24648237391830066,0,0
5,-0.43516370318107284,3.077039386220437,-2.1477669630601657,1.908041790676611,1.1088913014662658,2.9671801740476638,0.7480927762444028,-0.45924076704753414,-0.3031260759812403,3.0563696192260483,1,1
6,-1.8065469699140053,2.3506018708458285,0.969885005931634,-0.7408746646026538,1.0017065436248438,-0.7805555969778953,1.3027936892156975,1.0139111211862408,3.4577019495690875,2.409141459043717,1,1
7,4.115184678423248,7.888109412263345,-1.1478462651741317,1.7414616103302065,-1.5704038005325085,3.5631884656292367,-1.6283664749748594,1.1708183068230817,-0.5597957798892549,0.3729854767975823,1,0
8,-1.8665674159142969,2.1121580850425783,-3.062487805168719,-2.527261041635031,1.407970936772538,-0.991617906953074,1.1042295451434927,-0.08984394468280915,-0.1705114155847794,-0.20101605919963975,0,0
9,4.777348836775554,-0.8639539420461859,-2.896984586108098,0.6066243695042786,-1.550453955794793,0.45948280604412606,0.08099355826550474,-0.9056166650145918,-0.36756920102518653,-0.5061794002018746,1,1
10,0.351868690726937,-4.292481759021498,-2.6487653593908305,0.8382376535018583,-1.354994830089293,-0.7166737819873501,-0.9829114677955367,-1.9581680355235027,-0.28729804390642827,0.44230800496067396,0,1
11,2.6112256034986485,-2.1901029679189365,-1.9036029134010812,0.5196822127346703,1.279521541467283,0.9445970144818479,-0.30165643119228924,-1.9493295975889071,0.7340851949736685,1.2607528329670192,0,1
12,0.34115006908894113,-2.3581300399341014,1.3957895506710403,-0.6361840554143192,0.8906261494940796,-0.9588706553921392,1.437826178033344,1.0490102353405533,-0.10163975718082996,0.37444816048376983,1,1
13,4.444455303693196,0.815238818849887,-2.264741756221069,-0.38541965636362596,1.077424439288683,-2.3591121368618033,1.6465960733571188,2.318240256457752,1.2692887904867778,-0.8349614377783665,1,1
14,1.9646616505785153,-3.789201092978299,-0.8151230199583419,1.0598287190756837,-1.148227530643951,-1.6048187276967751,-0.4499317323274079,-1.5465117743048764,0.38661719288514595,1.7124110175812433,1,1
15,2.402870017686538,6.7219902761710015,-2.619922655724434,4.425313351195306,-0.7835846191952719,1.5741626870676146,-2.8761553701083793,1.2081441791223706,0.6956198594524018,1.4994618239352786,1,0
16,-5.987849204153675,-0.16737144252226877,-0.675174659168457,-2.287254713489621,0.9975392307938666,-0.40802335497981873,-0.6274142280112983,-0.993945505976811,1.1889104157563641,1.0080670425574971,0,1
17,3.004489702346901,5.378378862487578,2.302668687455192,-4.319458145549219,-2.047241601642364,0.8984411416056876,0.993638656959626,-1.6576871496733083,-1.1998068736286605,2.1545733475929287,1,0
18,-4.541210188357834,0.05362033562518826,-2.073533064548785,0.24964978654211364,0.852818081330997,-3.1611450105257406,0.4229712888905562,-0.8982581622397976,1.350874536881653,2.672580893279105,0,1
19,-3.2158687446007588,-0.9000179720556375,0.9643133562605047,-0.30628926374364746,-1.155975074857014,-1.6586406795237203,0.5174421893259603,-1.8981685808529514,0.3811162601060336,0.14533146758085433,1,0
20,-4.936640504419762,1.2878027233052336,2.21772201847887,-1.1308897687838124,0.9053882092216654,0.12831154250737117,-0.4536729590279267,-1.4190050922104347,1.0551442149592731,-0.7534776884352975,0,0
21,-2.531120708622153,-0.09621161902692525,-1.1546253770995016,-1.699639464191216,-2.794461667240473,0.6584409817486904,-1.8696110476433705,0.8621410047658985,0.9852634948964016,-1.1041633965018414,1,1
22,-0.3807493485248963,-0.4819871793946637,-0.14194848444150496,1.494163018632191,-1.5927847840380658,0.8767443128177885,-0.6077088171706065,-2.4270504021006234,-0.24952016673311966,-1.830894490093908,1,1
23,-3.218098760145128,3.0020043000951513,-2.484030581504938,-0.009054549820363408,3.077767950947686,0.3083277128404928,1.639039926214686,-0.7087165340736588,-0.44896415563805325,0.3365250431483291,0,0
24,-0.0573042907028198,-3.267070732813175,-1.0581207057725357,0.016952939262461372,1.8384115922802289,1.0094110004564996,1.4526076705195263,1.98791361649474,-0.721300489757654,-1.0312928096181977,0,0
25,-1.0742623609300421,0.9473975382342897,3.580472263279987,2.0090321519613226,0.6716764779394214,0.15700888330508167,1.1399073537966713,0.9660370989481594,-1.7455517587742313,-1.7119193102082337,1,0
26,-1.2640059626651339,-5.516764056075812,-0.9811592492178084,-0.029331759270174604,0.2579098585880719,1.6273792697841583,-1.7203072979264162,-0.2892463214713801,0.17777821972951968,0.2898300784723164,1,1
27,-0.8908120004843098,3.5040091435302325,4.628955934520331,1.7421284845609002,0.5648858787001593,0.9575468123591323,0.7117919417681301,1.8869430296888128,-0.8978195789719667,-1.9169723924481052,1,0
28,-2.35304261615239,7.923681621381292,0.1396833029556405,3.9195349624390143,-1.1814513536947244,1.9380564345279347,-1.7392578286373535,-2.8968178163205174,-0.37984022456632577,-1.0764955426671843,0,1
29,-1.3718702877979474,1.808680472677287,1.7938143861959919,-0.49083875228194657,2.2043553581455444,-0.33630340763941696,-0.8545656181247835,0.7768947190550725,-1.0823907937952426,-2.9298213788736875,0,0
30,-0.5647049531360377,-5.548631100629043,-1.555166056505572,0.09612000426993396,0.5823224978404475,1.986773815377159,-1.0726603267243027,-0.3498926954317071,-0.31957728979651306,1.397840060207061,0,1
31,8.36341414653849,-0.019416494642479732,3.3189106874930614,0.9541763693260689,0.5846319347796818,-1.8658039728802283,1.0690570086029552,0.492454301942734,0.4408402562817157,0.7679304441630899,0,0
32,-0.3889860292832578,1.244153350205299,4.0578085519400275,2.027847779434489,1.2751383608620122,-0.5338081758830592,0.9221656889647909,1.314214256109599,-1.6497725708610196,-1.3249162464050326,0,0
33,-3.0537055607615256,-1.573496147293351,3.528840703363082,0.05279155273242216,0.15471904709090104,0.06608285195273984,-0.2985085776493546,1.1718156076681607,0.5004077287659094,0.10062044142269878,0,0
34,-0.4650380671945383,-1.289293316167684,-1.2814195750123014,-1.4370071225748435,1.207226045298202,1.1881737712502225,0.9161312399260828,-0.2772289876640342,-1.1140038475209835,-1.9317113958755994,1,0
